"_defaultColorIndex","avg","id","idx_T","name"
"13","0.01721556568145752","sebf8zdh","0","core_simple_1_200_1000_dipper_high_eval"
"13","0.0017814432057467373","sebf8zdh","1","core_simple_1_200_1000_dipper_high_eval"
"13","-0.020606062000448053","sebf8zdh","2","core_simple_1_200_1000_dipper_high_eval"
"13","-0.000839781327681108","sebf8zdh","3","core_simple_1_200_1000_dipper_high_eval"
"13","0.0339883534041318","sebf8zdh","4","core_simple_1_200_1000_dipper_high_eval"
"13","0.03119841038097035","sebf8zdh","5","core_simple_1_200_1000_dipper_high_eval"
"13","0.0493569060455669","sebf8zdh","6","core_simple_1_200_1000_dipper_high_eval"
"13","0.036816570325331255","sebf8zdh","7","core_simple_1_200_1000_dipper_high_eval"
"13","0.03932980851693587","sebf8zdh","8","core_simple_1_200_1000_dipper_high_eval"
"13","0.03478868337111039","sebf8zdh","9","core_simple_1_200_1000_dipper_high_eval"
"13","0.03937319827079773","sebf8zdh","10","core_simple_1_200_1000_dipper_high_eval"
"13","0.0421818191354925","sebf8zdh","11","core_simple_1_200_1000_dipper_high_eval"
"13","0.03272436397725886","sebf8zdh","12","core_simple_1_200_1000_dipper_high_eval"
"13","0.041521627122705636","sebf8zdh","13","core_simple_1_200_1000_dipper_high_eval"
"13","0.050196344895796344","sebf8zdh","14","core_simple_1_200_1000_dipper_high_eval"
"13","0.05038693297993053","sebf8zdh","15","core_simple_1_200_1000_dipper_high_eval"
"13","0.05142845755273646","sebf8zdh","16","core_simple_1_200_1000_dipper_high_eval"
"13","0.05720424461364746","sebf8zdh","17","core_simple_1_200_1000_dipper_high_eval"
"13","0.05500420847806064","sebf8zdh","18","core_simple_1_200_1000_dipper_high_eval"
"13","0.053329805677587334","sebf8zdh","19","core_simple_1_200_1000_dipper_high_eval"
"13","0.049570619734850795","sebf8zdh","20","core_simple_1_200_1000_dipper_high_eval"
"13","0.05353360730951483","sebf8zdh","21","core_simple_1_200_1000_dipper_high_eval"
