"_defaultColorIndex","aucs","id","idx_T","name"
"12","0.6604675141193208","1854n7sn","0","core_simple_1_100_600_gen_eval"
"12","0.7208265100219056","1854n7sn","1","core_simple_1_100_600_gen_eval"
"12","0.7659234638955482","1854n7sn","2","core_simple_1_100_600_gen_eval"
"12","0.7891100598202965","1854n7sn","3","core_simple_1_100_600_gen_eval"
"12","0.8135645547185874","1854n7sn","4","core_simple_1_100_600_gen_eval"
"12","0.8321973141370735","1854n7sn","5","core_simple_1_100_600_gen_eval"
"12","0.8520076234801257","1854n7sn","6","core_simple_1_100_600_gen_eval"
"12","0.8656550971117539","1854n7sn","7","core_simple_1_100_600_gen_eval"
"12","0.8788639254833962","1854n7sn","8","core_simple_1_100_600_gen_eval"
"12","0.8911843254952023","1854n7sn","9","core_simple_1_100_600_gen_eval"
"12","0.9010976526816854","1854n7sn","10","core_simple_1_100_600_gen_eval"
"12","0.9104396086831343","1854n7sn","11","core_simple_1_100_600_gen_eval"
"12","0.9186208161400666","1854n7sn","12","core_simple_1_100_600_gen_eval"
"12","0.9262647156388822","1854n7sn","13","core_simple_1_100_600_gen_eval"
"12","0.931818426724138","1854n7sn","14","core_simple_1_100_600_gen_eval"
"12","0.9346067739298454","1854n7sn","15","core_simple_1_100_600_gen_eval"
"12","0.9399725958680142","1854n7sn","16","core_simple_1_100_600_gen_eval"
"12","0.945470979488704","1854n7sn","17","core_simple_1_100_600_gen_eval"
"12","0.9486014603151011","1854n7sn","18","core_simple_1_100_600_gen_eval"
"12","0.9527922488109395","1854n7sn","19","core_simple_1_100_600_gen_eval"
"12","0.9577478448275863","1854n7sn","20","core_simple_1_100_600_gen_eval"
"12","0.9609077734839477","1854n7sn","21","core_simple_1_100_600_gen_eval"
"12","0.9634371284185494","1854n7sn","22","core_simple_1_100_600_gen_eval"
"12","0.9659649970273484","1854n7sn","23","core_simple_1_100_600_gen_eval"
"12","0.968220496432818","1854n7sn","24","core_simple_1_100_600_gen_eval"
"12","0.9697624665576693","1854n7sn","25","core_simple_1_100_600_gen_eval"
"12","0.9716787120986919","1854n7sn","26","core_simple_1_100_600_gen_eval"
"12","0.9727341917946892","1854n7sn","27","core_simple_1_100_600_gen_eval"
