"_defaultColorIndex","id","idx_T","name","tpr_at"
"0","zj35kp99","0","core_algorithm-3_50_200_dipper_high_eval","0"
"0","zj35kp99","1","core_algorithm-3_50_200_dipper_high_eval","0"
"0","zj35kp99","2","core_algorithm-3_50_200_dipper_high_eval","0"
"0","zj35kp99","3","core_algorithm-3_50_200_dipper_high_eval","0"
"0","zj35kp99","4","core_algorithm-3_50_200_dipper_high_eval","0.007898894154818325"
"0","zj35kp99","5","core_algorithm-3_50_200_dipper_high_eval","0.005274261603375527"
"0","zj35kp99","6","core_algorithm-3_50_200_dipper_high_eval","0.01638477801268499"
"0","zj35kp99","7","core_algorithm-3_50_200_dipper_high_eval","0.010582010582010581"
"0","zj35kp99","8","core_algorithm-3_50_200_dipper_high_eval","0.007940709370037057"
"0","zj35kp99","9","core_algorithm-3_50_200_dipper_high_eval","0.014293276866066702"
"0","zj35kp99","10","core_algorithm-3_50_200_dipper_high_eval","0.02704135737009544"
"0","zj35kp99","11","core_algorithm-3_50_200_dipper_high_eval","0.01803713527851459"
"0","zj35kp99","12","core_algorithm-3_50_200_dipper_high_eval","0.03186404673393521"
"0","zj35kp99","13","core_algorithm-3_50_200_dipper_high_eval","0.05263157894736842"
"0","zj35kp99","14","core_algorithm-3_50_200_dipper_high_eval","0.03354632587859425"
"0","zj35kp99","15","core_algorithm-3_50_200_dipper_high_eval","0.05221097496004262"
"0","zj35kp99","16","core_algorithm-3_50_200_dipper_high_eval","0.0336"
"0","zj35kp99","17","core_algorithm-3_50_200_dipper_high_eval","0.05766150560597971"
"0","zj35kp99","18","core_algorithm-3_50_200_dipper_high_eval","0.04122055674518201"
"0","zj35kp99","19","core_algorithm-3_50_200_dipper_high_eval","0.05737265415549598"
"0","zj35kp99","20","core_algorithm-3_50_200_dipper_high_eval","0.04242749731471536"
"0","zj35kp99","21","core_algorithm-3_50_200_dipper_high_eval","0.06233207952713595"
"0","zj35kp99","22","core_algorithm-3_50_200_dipper_high_eval","0.0457235072619688"
"0","zj35kp99","23","core_algorithm-3_50_200_dipper_high_eval","0.05815831987075929"
"0","zj35kp99","24","core_algorithm-3_50_200_dipper_high_eval","0.039892183288409704"
"0","zj35kp99","25","core_algorithm-3_50_200_dipper_high_eval","0.029697624190064796"
"0","zj35kp99","26","core_algorithm-3_50_200_dipper_high_eval","0.041058887088060506"
"0","zj35kp99","27","core_algorithm-3_50_200_dipper_high_eval","0.058982683982683984"
"0","zj35kp99","28","core_algorithm-3_50_200_dipper_high_eval","0.042841648590021694"
"0","zj35kp99","29","core_algorithm-3_50_200_dipper_high_eval","0.061346362649294245"
"0","zj35kp99","30","core_algorithm-3_50_200_dipper_high_eval","0.08106637649619151"
"0","zj35kp99","31","core_algorithm-3_50_200_dipper_high_eval","0.10125204137180185"
"0","zj35kp99","32","core_algorithm-3_50_200_dipper_high_eval","0.07851690294438386"
"0","zj35kp99","33","core_algorithm-3_50_200_dipper_high_eval","0.051450465243568694"
"0","zj35kp99","34","core_algorithm-3_50_200_dipper_high_eval","0.040637012630422846"
"0","zj35kp99","35","core_algorithm-3_50_200_dipper_high_eval","0.052805280528052806"
"0","zj35kp99","36","core_algorithm-3_50_200_dipper_high_eval","0.03914002205071665"
"0","zj35kp99","37","core_algorithm-3_50_200_dipper_high_eval","0.046987285793255944"
"0","zj35kp99","38","core_algorithm-3_50_200_dipper_high_eval","0.06388888888888888"
"0","zj35kp99","39","core_algorithm-3_50_200_dipper_high_eval","0.04966517857142857"
"0","zj35kp99","40","core_algorithm-3_50_200_dipper_high_eval","0.06319910514541387"
"0","zj35kp99","41","core_algorithm-3_50_200_dipper_high_eval","0.07847533632286996"
"0","zj35kp99","42","core_algorithm-3_50_200_dipper_high_eval","0.05832865956253505"
"0","zj35kp99","43","core_algorithm-3_50_200_dipper_high_eval","0.04611923509561305"
"0","zj35kp99","44","core_algorithm-3_50_200_dipper_high_eval","0.05423728813559322"
"0","zj35kp99","45","core_algorithm-3_50_200_dipper_high_eval","0.07365439093484419"
"0","zj35kp99","46","core_algorithm-3_50_200_dipper_high_eval","0.08791832104367556"
"0","zj35kp99","47","core_algorithm-3_50_200_dipper_high_eval","0.11319681456200227"
"0","zj35kp99","48","core_algorithm-3_50_200_dipper_high_eval","0.09080525414049115"
"0","zj35kp99","49","core_algorithm-3_50_200_dipper_high_eval","0.067621776504298"
"0","zj35kp99","50","core_algorithm-3_50_200_dipper_high_eval","0.08970672800460035"
"0","zj35kp99","51","core_algorithm-3_50_200_dipper_high_eval","0.06735751295336788"
"0","zj35kp99","52","core_algorithm-3_50_200_dipper_high_eval","0.08540103866128101"
"0","zj35kp99","53","core_algorithm-3_50_200_dipper_high_eval","0.09942196531791908"
"0","zj35kp99","54","core_algorithm-3_50_200_dipper_high_eval","0.11870295309785756"
"0","zj35kp99","55","core_algorithm-3_50_200_dipper_high_eval","0.0968677494199536"
"0","zj35kp99","56","core_algorithm-3_50_200_dipper_high_eval","0.11627906976744186"
"0","zj35kp99","57","core_algorithm-3_50_200_dipper_high_eval","0.09668025626092021"
"0","zj35kp99","58","core_algorithm-3_50_200_dipper_high_eval","0.0768782760629004"
"0","zj35kp99","59","core_algorithm-3_50_200_dipper_high_eval","0.08878504672897196"
"0","zj35kp99","60","core_algorithm-3_50_200_dipper_high_eval","0.10286382232612508"
"0","zj35kp99","61","core_algorithm-3_50_200_dipper_high_eval","0.1240491515506144"
"0","zj35kp99","62","core_algorithm-3_50_200_dipper_high_eval","0.1414319248826291"
"0","zj35kp99","63","core_algorithm-3_50_200_dipper_high_eval","0.16607773851590105"
"0","zj35kp99","64","core_algorithm-3_50_200_dipper_high_eval","0.18691037735849056"
"0","zj35kp99","65","core_algorithm-3_50_200_dipper_high_eval","0.21040189125295508"
"0","zj35kp99","66","core_algorithm-3_50_200_dipper_high_eval","0.1848341232227488"
"0","zj35kp99","67","core_algorithm-3_50_200_dipper_high_eval","0.15311572700296736"
"0","zj35kp99","68","core_algorithm-3_50_200_dipper_high_eval","0.17430101130279596"
"0","zj35kp99","69","core_algorithm-3_50_200_dipper_high_eval","0.14481525625744934"
"0","zj35kp99","70","core_algorithm-3_50_200_dipper_high_eval","0.16547192353643966"
"0","zj35kp99","71","core_algorithm-3_50_200_dipper_high_eval","0.1432853717026379"
"0","zj35kp99","72","core_algorithm-3_50_200_dipper_high_eval","0.12732732732732732"
"0","zj35kp99","73","core_algorithm-3_50_200_dipper_high_eval","0.14234016887816647"
"0","zj35kp99","74","core_algorithm-3_50_200_dipper_high_eval","0.16203143893591293"
"0","zj35kp99","75","core_algorithm-3_50_200_dipper_high_eval","0.17554479418886199"
"0","zj35kp99","76","core_algorithm-3_50_200_dipper_high_eval","0.1543134872417983"
