"_defaultColorIndex","avg","id","idx_T","name"
"14","0.488527197104234","hoacxsvt","0","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.06280742700283344","hoacxsvt","1","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.1282051274409661","hoacxsvt","2","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.2664693502279428","hoacxsvt","3","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5362592018567599","hoacxsvt","4","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.326356997856727","hoacxsvt","5","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.352505814570647","hoacxsvt","6","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.3768445620170006","hoacxsvt","7","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.34048863786917466","hoacxsvt","8","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.42132503252763015","hoacxsvt","9","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.3347647281793448","hoacxsvt","10","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4615384661234342","hoacxsvt","11","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.3325738448363084","hoacxsvt","12","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4510405522126418","hoacxsvt","13","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4242795705795288","hoacxsvt","14","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.39970404368180495","hoacxsvt","15","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.37699845891732436","hoacxsvt","16","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.39778037713124204","hoacxsvt","17","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.41773709654808044","hoacxsvt","18","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.47667486392534697","hoacxsvt","19","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4942612395836757","hoacxsvt","20","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.43555449980955857","hoacxsvt","21","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.45376208424568176","hoacxsvt","22","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5801902184119592","hoacxsvt","23","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6306441626869715","hoacxsvt","24","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5748483699101669","hoacxsvt","25","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.521367514362702","hoacxsvt","26","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5035797220010024","hoacxsvt","27","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4865741225389334","hoacxsvt","28","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.535154701425479","hoacxsvt","29","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.486569616657037","hoacxsvt","30","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.43965197984988874","hoacxsvt","31","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.456132547213481","hoacxsvt","32","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.41129207611083984","hoacxsvt","33","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.45792233370817625","hoacxsvt","34","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.44411561580804676","hoacxsvt","35","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.459976559648147","hoacxsvt","36","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.3890433403161856","hoacxsvt","37","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.40535781475213856","hoacxsvt","38","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.4213250233576848","hoacxsvt","39","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.547937701527889","hoacxsvt","40","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5893453313754156","hoacxsvt","41","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6027702482847067","hoacxsvt","42","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.5891859164604774","hoacxsvt","43","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6024640873074532","hoacxsvt","44","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6941014528274536","hoacxsvt","45","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6801996322778555","hoacxsvt","46","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.692307696892665","hoacxsvt","47","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6788623653925382","hoacxsvt","48","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.6908816924461951","hoacxsvt","49","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.72760687653835","hoacxsvt","50","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.7144179367102109","hoacxsvt","51","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.7259472528329263","hoacxsvt","52","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.7614996433258057","hoacxsvt","53","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.7964643595310358","hoacxsvt","54","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.8783421149620643","hoacxsvt","55","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.8647208110644267","hoacxsvt","56","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
"14","0.8514023778530267","hoacxsvt","57","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval"
