"_defaultColorIndex","avg","id","idx_T","name"
"13","-0.013016594886779784","sebf8zdh","0","core_simple_1_200_1000_dipper_high_eval"
"13","0.11816931455785577","sebf8zdh","1","core_simple_1_200_1000_dipper_high_eval"
"13","0.23442423907193272","sebf8zdh","2","core_simple_1_200_1000_dipper_high_eval"
"13","0.32523224551604824","sebf8zdh","3","core_simple_1_200_1000_dipper_high_eval"
"13","0.4168013864165657","sebf8zdh","4","core_simple_1_200_1000_dipper_high_eval"
"13","0.4631704118053986","sebf8zdh","5","core_simple_1_200_1000_dipper_high_eval"
"13","0.5002811677330966","sebf8zdh","6","core_simple_1_200_1000_dipper_high_eval"
"13","0.5526504993785764","sebf8zdh","7","core_simple_1_200_1000_dipper_high_eval"
"13","0.595278684142028","sebf8zdh","8","core_simple_1_200_1000_dipper_high_eval"
"13","0.6367507046834177","sebf8zdh","9","core_simple_1_200_1000_dipper_high_eval"
"13","0.6767997360385661","sebf8zdh","10","core_simple_1_200_1000_dipper_high_eval"
"13","0.7205240270543133","sebf8zdh","11","core_simple_1_200_1000_dipper_high_eval"
"13","0.7628812758574667","sebf8zdh","12","core_simple_1_200_1000_dipper_high_eval"
"13","0.8000415029137069","sebf8zdh","13","core_simple_1_200_1000_dipper_high_eval"
"13","0.8283060490325342","sebf8zdh","14","core_simple_1_200_1000_dipper_high_eval"
"13","0.8443695226031677","sebf8zdh","15","core_simple_1_200_1000_dipper_high_eval"
"13","0.8704581560657915","sebf8zdh","16","core_simple_1_200_1000_dipper_high_eval"
"13","0.8969766986864983","sebf8zdh","17","core_simple_1_200_1000_dipper_high_eval"
"13","0.9231208670946776","sebf8zdh","18","core_simple_1_200_1000_dipper_high_eval"
"13","0.9666003299645065","sebf8zdh","19","core_simple_1_200_1000_dipper_high_eval"
"13","0.9997385197413375","sebf8zdh","20","core_simple_1_200_1000_dipper_high_eval"
"13","1.0236406344526976","sebf8zdh","21","core_simple_1_200_1000_dipper_high_eval"
"13","1.0512061608115513","sebf8zdh","22","core_simple_1_200_1000_dipper_high_eval"
"13","1.0689063868091684","sebf8zdh","23","core_simple_1_200_1000_dipper_high_eval"
"13","1.089596033721271","sebf8zdh","24","core_simple_1_200_1000_dipper_high_eval"
"13","1.112125708011708","sebf8zdh","25","core_simple_1_200_1000_dipper_high_eval"
"13","1.1380986975686642","sebf8zdh","26","core_simple_1_200_1000_dipper_high_eval"
"13","1.1510953507572956","sebf8zdh","27","core_simple_1_200_1000_dipper_high_eval"
"13","1.1671246620510547","sebf8zdh","28","core_simple_1_200_1000_dipper_high_eval"
"13","1.188795013194272","sebf8zdh","29","core_simple_1_200_1000_dipper_high_eval"
